AFRINIC Allocated Address Table
-------------------------------

Origin AS       Network
 37693          197.14.53.0/24
 37693          197.16.0.0/13
 37693          197.16.0.0/14
 37693          197.20.0.0/14
 37693          197.24.0.0/16
 37693          197.24.0.0/17
 37693          197.24.128.0/17
 37492          197.25.0.0/18
 37492          197.25.0.0/19
 37492          197.25.32.0/19
 37492          197.25.64.0/18
 37492          197.25.64.0/19
 37492          197.25.96.0/19
 37492          197.26.0.0/21
 37492          197.26.0.0/22
 37492          197.26.4.0/22
 37492          197.26.8.0/24
 37492          197.26.16.0/21
 37492          197.26.16.0/22
 37492          197.26.20.0/22
 37492          197.26.24.0/22
 37492          197.26.24.0/23
 37492          197.26.26.0/23
 37492          197.26.28.0/22
 37492          197.26.28.0/23
 37492          197.26.30.0/23
 37492          197.26.192.0/19
 37492          197.26.192.0/20
 37492          197.26.208.0/20
 37492          197.26.224.0/19
 37492          197.26.224.0/20
 37492          197.26.240.0/20
 37492          197.27.0.0/18
 37492          197.27.0.0/19
 37492          197.27.0.0/20
 37492          197.27.16.0/20
 37492          197.27.32.0/20
 37492          197.27.48.0/20
 37492          197.27.64.0/18
 37492          197.27.64.0/19
 37492          197.27.64.0/20
 37492          197.27.80.0/20
 37492          197.27.96.0/19
 37492          197.27.96.0/20
 37492          197.27.112.0/20
 37492          197.27.128.0/19
 37492          197.27.160.0/19
 37492          197.27.192.0/20
 37492          197.27.208.0/20
 37492          197.28.0.0/18
 37492          197.28.0.0/19
 37492          197.28.32.0/19
 37492          197.28.64.0/18
 37492          197.28.64.0/19
 37492          197.28.96.0/19
 37492          197.28.128.0/20
 37492          197.28.128.0/21
 37492          197.28.136.0/21
 37492          197.28.144.0/20
 37492          197.28.144.0/21
 37492          197.28.152.0/21
 37492          197.28.160.0/20
 37492          197.28.160.0/21
 37492          197.28.168.0/21
 37492          197.28.176.0/20
 37492          197.28.176.0/21
 37492          197.28.184.0/21
 37492          197.28.192.0/20
 37492          197.28.192.0/21
 37492          197.28.200.0/21
 37492          197.28.208.0/20
 37492          197.28.208.0/21
 37492          197.28.216.0/21
 37492          197.28.224.0/21
 37492          197.28.224.0/22
 37492          197.28.228.0/22
 37492          197.28.232.0/21
 37492          197.28.232.0/22
 37492          197.28.236.0/22
 37492          197.28.240.0/21
 37492          197.28.240.0/22
 37492          197.28.244.0/22
 37492          197.28.248.0/21
 37492          197.28.248.0/22
 37492          197.28.252.0/22
 37492          197.29.0.0/20
 37492          197.29.0.0/21
 37492          197.29.8.0/21
 37492          197.29.16.0/20
 37492          197.29.16.0/21
 37492          197.29.24.0/21
 37492          197.29.32.0/20
 37492          197.29.32.0/21
 37492          197.29.40.0/21
 37492          197.29.48.0/20
 37492          197.29.48.0/21
 37492          197.29.56.0/21
 37492          197.29.64.0/20
 37492          197.29.64.0/21
 37492          197.29.72.0/21
 37492          197.29.80.0/20
 37492          197.29.80.0/21
 37492          197.29.88.0/21
 37492          197.29.120.0/21
 37492          197.29.128.0/18
 37492          197.29.128.0/19
 37492          197.29.160.0/19
 37492          197.29.192.0/18
 37492          197.29.192.0/19
 37492          197.29.224.0/19
 37492          197.30.0.0/18
 37492          197.30.0.0/19
 37492          197.30.32.0/19
 37492          197.30.64.0/18
 37492          197.30.64.0/19
 37492          197.30.96.0/19
 37492          197.30.128.0/20
 37492          197.30.128.0/21
 37492          197.30.136.0/21
 37492          197.30.144.0/20
 37492          197.30.144.0/21
 37492          197.30.152.0/21
 37492          197.30.160.0/21
 37492          197.30.160.0/22
 37492          197.30.164.0/22
 37492          197.30.168.0/21
 37492          197.30.168.0/22
 37492          197.30.176.0/21
 37492          197.30.176.0/22
 37492          197.30.180.0/22
 37492          197.30.184.0/21
 37492          197.30.184.0/22
 37492          197.30.188.0/22
 37492          197.30.192.0/19
 37492          197.30.192.0/20
 37492          197.30.208.0/20
 37492          197.30.224.0/21
 37492          197.30.224.0/22
 37492          197.30.228.0/22
 37492          197.30.232.0/21
 37492          197.30.232.0/22
 37492          197.30.236.0/22
 37492          197.30.240.0/21
 37492          197.30.240.0/22
 37492          197.30.244.0/22
 37492          197.30.248.0/21
 37492          197.30.248.0/22
 37492          197.30.252.0/22
 37492          197.31.64.0/19
 37492          197.31.64.0/20
 37492          197.31.80.0/20
 37492          197.31.96.0/19
 37492          197.31.96.0/20
 37492          197.31.112.0/20
 37492          197.31.128.0/20
 37492          197.31.128.0/21
 37492          197.31.136.0/21
 37492          197.31.144.0/20
 37492          197.31.144.0/21
 37492          197.31.152.0/21
 37492          197.31.160.0/19
 37492          197.31.160.0/20
 37492          197.31.176.0/20
 37492          197.31.192.0/19
 37492          197.31.192.0/20
 37492          197.31.208.0/20
 37492          197.31.224.0/19
 37492          197.31.224.0/20
 37492          197.31.240.0/20
  8452          197.32.0.0/11
  8452          197.32.0.0/18
  8452          197.32.64.0/20
  8452          197.32.88.0/21
  8452          197.32.128.0/18
  8452          197.32.196.0/22
  8452          197.32.200.0/22
  8452          197.32.224.0/21
  8452          197.32.232.0/21
  8452          197.32.240.0/20
  8452          197.33.0.0/18
  8452          197.33.64.0/20
  8452          197.33.80.0/21
  8452          197.33.88.0/21
  8452          197.33.96.0/19
  8452          197.33.128.0/20
  8452          197.33.192.0/21
  8452          197.33.208.0/21
  8452          197.34.0.0/18
  8452          197.34.64.0/20
  8452          197.34.80.0/22
  8452          197.34.84.0/22
  8452          197.34.88.0/21
  8452          197.34.96.0/20
  8452          197.34.112.0/21
  8452          197.34.120.0/24
  8452          197.34.126.0/24
  8452          197.34.136.0/21
  8452          197.34.152.0/21
  8452          197.34.160.0/19
  8452          197.34.192.0/18
  8452          197.35.0.0/18
  8452          197.35.64.0/20
  8452          197.35.80.0/20
  8452          197.35.96.0/19
  8452          197.35.128.0/19
  8452          197.35.160.0/20
  8452          197.36.0.0/19
  8452          197.36.32.0/21
  8452          197.36.48.0/20
  8452          197.36.64.0/19
  8452          197.36.96.0/21
  8452          197.36.104.0/21
  8452          197.36.112.0/20
  8452          197.36.128.0/22
  8452          197.36.132.0/22
  8452          197.36.160.0/21
  8452          197.36.172.0/22
  8452          197.36.176.0/21
  8452          197.36.184.0/21
  8452          197.36.192.0/22
  8452          197.36.196.0/22
  8452          197.36.200.0/22
  8452          197.36.204.0/22
  8452          197.36.208.0/20
  8452          197.36.224.0/20
  8452          197.36.240.0/20
  8452          197.37.0.0/18
  8452          197.37.64.0/18
  8452          197.37.128.0/18
  8452          197.37.192.0/21
  8452          197.37.200.0/22
  8452          197.37.204.0/22
  8452          197.37.208.0/21
  8452          197.37.216.0/21
  8452          197.37.224.0/20
  8452          197.37.240.0/20
  8452          197.38.0.0/18
  8452          197.38.64.0/20
  8452          197.38.80.0/20
  8452          197.38.96.0/19
  8452          197.38.128.0/21
  8452          197.38.192.0/19
  8452          197.38.224.0/22
  8452          197.38.228.0/22
  8452          197.38.232.0/21
  8452          197.38.240.0/20
  8452          197.39.64.0/19
  8452          197.39.96.0/19
  8452          197.39.128.0/20
  8452          197.39.144.0/21
  8452          197.39.152.0/21
  8452          197.39.168.0/21
  8452          197.39.176.0/20
  8452          197.39.192.0/18
  8452          197.40.80.0/20
  8452          197.40.96.0/19
  8452          197.40.128.0/21
  8452          197.40.136.0/21
  8452          197.40.144.0/22
  8452          197.40.148.0/22
  8452          197.40.152.0/21
  8452          197.40.160.0/20
  8452          197.40.176.0/20
  8452          197.41.0.0/18
  8452          197.41.64.0/19
  8452          197.41.96.0/20
  8452          197.41.112.0/22
  8452          197.41.116.0/22
  8452          197.41.120.0/22
  8452          197.41.124.0/23
  8452          197.41.126.0/23
  8452          197.41.128.0/22
  8452          197.41.135.0/24
  8452          197.41.139.0/24
  8452          197.41.140.0/24
  8452          197.41.141.0/24
  8452          197.41.142.0/24
  8452          197.41.147.0/24
  8452          197.41.149.0/24
  8452          197.41.152.0/23
  8452          197.41.154.0/24
  8452          197.41.157.0/24
  8452          197.41.158.0/24
  8452          197.41.161.0/24
  8452          197.41.162.0/24
  8452          197.41.163.0/24
  8452          197.41.164.0/24
  8452          197.41.165.0/24
  8452          197.41.166.0/24
  8452          197.41.167.0/24
  8452          197.41.168.0/24
  8452          197.41.169.0/24
  8452          197.41.170.0/24
  8452          197.41.171.0/24
  8452          197.41.172.0/24
  8452          197.41.173.0/24
  8452          197.41.175.0/24
  8452          197.41.177.0/24
  8452          197.41.178.0/24
  8452          197.41.179.0/24
  8452          197.41.180.0/23
  8452          197.41.182.0/24
  8452          197.41.184.0/24
  8452          197.41.186.0/24
  8452          197.41.187.0/24
  8452          197.41.188.0/24
  8452          197.41.189.0/24
  8452          197.41.190.0/24
  8452          197.41.191.0/24
  8452          197.41.192.0/24
  8452          197.41.193.0/24
  8452          197.41.194.0/24
  8452          197.41.195.0/24
  8452          197.41.196.0/24
  8452          197.41.198.0/24
  8452          197.41.199.0/24
  8452          197.41.203.0/24
  8452          197.41.205.0/24
  8452          197.41.206.0/24
  8452          197.41.207.0/24
  8452          197.41.208.0/24
  8452          197.41.209.0/24
  8452          197.41.210.0/24
  8452          197.41.211.0/24
  8452          197.41.212.0/24
  8452          197.41.213.0/24
  8452          197.41.214.0/24
  8452          197.41.215.0/24
  8452          197.41.216.0/24
  8452          197.41.217.0/24
  8452          197.41.218.0/24
  8452          197.41.220.0/22
  8452          197.41.224.0/24
  8452          197.41.225.0/24
  8452          197.41.228.0/24
  8452          197.41.229.0/24
  8452          197.41.230.0/24
  8452          197.41.231.0/24
  8452          197.41.232.0/24
  8452          197.41.233.0/24
  8452          197.41.234.0/24
  8452          197.41.235.0/24
  8452          197.41.237.0/24
  8452          197.41.240.0/24
  8452          197.41.241.0/24
  8452          197.41.242.0/24
  8452          197.41.243.0/24
  8452          197.41.244.0/24
  8452          197.41.245.0/24
  8452          197.41.246.0/24
  8452          197.41.247.0/24
  8452          197.41.249.0/24
  8452          197.41.250.0/24
  8452          197.41.251.0/24
  8452          197.41.252.0/24
  8452          197.41.253.0/24
  8452          197.41.254.0/24
  8452          197.41.255.0/24
  8452          197.42.0.0/20
  8452          197.42.16.0/24
  8452          197.42.19.0/24
  8452          197.42.20.0/22
  8452          197.42.24.0/23
  8452          197.42.26.0/23
  8452          197.42.28.0/22
  8452          197.42.32.0/23
  8452          197.42.35.0/24
  8452          197.42.36.0/23
  8452          197.42.40.0/23
  8452          197.42.42.0/23
  8452          197.42.44.0/23
  8452          197.42.46.0/24
  8452          197.42.47.0/24
  8452          197.42.48.0/22
  8452          197.42.52.0/22
  8452          197.42.57.0/24
  8452          197.42.58.0/23
  8452          197.42.60.0/22
  8452          197.42.64.0/22
  8452          197.42.68.0/23
  8452          197.42.71.0/24
  8452          197.42.76.0/22
  8452          197.42.80.0/22
  8452          197.42.84.0/24
  8452          197.42.86.0/23
  8452          197.42.88.0/23
  8452          197.42.90.0/24
  8452          197.42.96.0/21
  8452          197.42.104.0/23
  8452          197.42.107.0/24
  8452          197.42.108.0/22
  8452          197.42.112.0/24
  8452          197.42.114.0/24
  8452          197.42.116.0/23
  8452          197.42.119.0/24
  8452          197.42.120.0/23
  8452          197.42.122.0/23
  8452          197.42.124.0/24
  8452          197.42.125.0/24
  8452          197.42.126.0/23
  8452          197.42.128.0/23
  8452          197.42.130.0/24
  8452          197.42.131.0/24
