APNIC Allocated Address Table
-----------------------------

Origin AS       Network
 45727          202.67.36.0/24
 45727          202.67.37.0/24
 45727          202.67.38.0/24
 45727          202.67.39.0/24
 45727          202.67.40.0/24
 45727          202.67.41.0/24
 45727          202.67.42.0/24
 45727          202.67.43.0/24
 45727          202.67.44.0/24
 45727          202.67.45.0/24
 45727          202.67.46.0/24
 23784          202.67.48.0/20
  9443          202.67.64.0/19
  9443          202.67.64.0/20
  9443          202.67.80.0/20
  9443          202.67.96.0/19
  9443          202.67.96.0/20
  9443          202.67.112.0/20
  9443          202.67.124.0/22
  4645          202.67.128.0/17
  4645          202.67.128.0/19
  4645          202.67.142.0/24
  9293          202.67.146.0/24
  4645          202.67.150.0/24
  4645          202.67.153.0/24
  4645          202.67.156.0/24
  4645          202.67.157.0/24
  4645          202.67.159.0/24
  4645          202.67.160.0/19
  4645          202.67.168.0/24
  4645          202.67.173.0/24
  4645          202.67.192.0/18
  4645          202.67.199.0/24
  4645          202.67.200.0/21
  4645          202.67.211.0/24
  4645          202.67.215.0/24
  4645          202.67.216.0/21
  4645          202.67.216.0/24
  4645          202.67.217.0/24
  4645          202.67.223.0/24
  4645          202.67.225.0/24
  4645          202.67.226.0/24
  4645          202.67.230.0/24
  4645          202.67.231.0/24
  4645          202.67.235.0/24
  4645          202.67.237.0/24
  4645          202.67.238.0/24
  4645          202.67.247.0/24
  4645          202.67.248.0/22
  4645          202.67.254.0/24
  2914          202.68.64.0/20
  3949          202.68.69.32/29
  3949          202.68.69.48/28
  3949          202.68.69.68/30
  3949          202.68.69.128/25
  3949          202.68.74.96/28
  3949          202.68.75.128/27
  3949          202.68.75.160/28
  3949          202.68.75.176/28
 37975          202.68.78.0/25
 12008          202.68.78.192/26
 24183          202.68.80.0/23
 24183          202.68.80.0/24
 24183          202.68.81.0/24
 24183          202.68.82.0/24
 24183          202.68.83.0/24
 24183          202.68.84.0/22
 24183          202.68.84.0/23
 24183          202.68.84.0/24
 24183          202.68.85.0/24
 24183          202.68.86.0/24
 24183          202.68.88.0/23
 24183          202.68.89.0/24
 24183          202.68.90.0/24
 24183          202.68.91.0/24
 24183          202.68.92.0/23
 24183          202.68.92.0/24
 24183          202.68.93.0/24
 24183          202.68.94.0/23
 24183          202.68.94.0/24
 24183          202.68.95.0/24
 18192          202.68.96.0/19
 17559          202.68.160.0/20
 17927          202.68.176.0/20
 17554          202.68.192.0/20
 17554          202.68.193.0/24
 17554          202.68.194.0/24
 17554          202.68.195.0/24
 17554          202.68.196.0/24
 17554          202.68.199.0/24
 17554          202.68.200.0/24
 17554          202.68.201.0/24
 17554          202.68.202.0/24
 17554          202.68.203.0/24
 17554          202.68.204.0/24
 17554          202.68.205.0/24
  4058          202.68.206.0/24
 17554          202.68.207.0/24
 24038          202.68.208.0/24
 55781          202.68.209.0/24
 55781          202.68.210.0/24
 55781          202.68.211.0/24
 55781          202.68.212.0/24
 55781          202.68.214.0/24
 55781          202.68.215.0/24
 55781          202.68.216.0/24
 55781          202.68.217.0/24
 55781          202.68.219.0/24
 55781          202.68.220.0/24
 24038          202.68.221.0/24
  9286          202.68.224.0/19
  2706          202.69.0.0/22
  4808          202.69.4.0/23
  4847          202.69.4.0/24
  4847          202.69.5.0/24
 24499          202.69.8.0/21
 24499          202.69.8.0/24
 24499          202.69.9.0/24
 24499          202.69.10.0/24
 24499          202.69.11.0/24
 24499          202.69.12.0/24
 24499          202.69.13.0/24
 24499          202.69.15.0/24
 23848          202.69.16.0/20
 23750          202.69.33.0/24
 23750          202.69.34.0/24
 23750          202.69.35.0/24
 23750          202.69.36.0/24
 23750          202.69.37.0/24
 23750          202.69.38.0/24
 23750          202.69.39.0/24
 23750          202.69.40.0/24
 23750          202.69.41.0/24
 23750          202.69.42.0/24
 23750          202.69.43.0/24
 23750          202.69.44.0/24
 23750          202.69.45.0/24
 23750          202.69.46.0/24
 23750          202.69.47.0/24
 23750          202.69.48.0/24
 23966          202.69.51.0/24
 23966          202.69.52.0/24
 23966          202.69.53.0/24
 23750          202.69.56.0/24
 17557          202.69.57.0/24
 38193          202.69.58.0/24
 23750          202.69.59.0/24
 23750          202.69.60.0/24
 23750          202.69.61.0/24
 23750          202.69.62.0/24
 23750          202.69.63.0/24
  4515          202.69.64.0/24
  9381          202.69.65.0/24
  9381          202.69.66.0/23
  9381          202.69.68.0/22
  9381          202.69.72.0/22
  9381          202.69.76.0/24
  4515          202.69.77.0/24
  4515          202.69.80.0/24
  4515          202.69.82.0/23
  4515          202.69.84.0/22
  4515          202.69.88.0/21
  9785          202.69.96.0/20
  9785          202.69.96.0/23
  9785          202.69.96.0/24
  9785          202.69.98.0/24
  9785          202.69.99.0/24
  9785          202.69.100.0/24
  9785          202.69.101.0/24
  9785          202.69.102.0/23
  9785          202.69.102.0/24
  9785          202.69.103.0/24
  9785          202.69.104.0/23
  9785          202.69.106.0/23
  9785          202.69.106.0/24
  9785          202.69.107.0/24
  9785          202.69.108.0/23
  9785          202.69.108.0/24
 58487          202.69.110.0/24
  9785          202.69.111.0/24
 23798          202.69.112.0/20
 55465          202.69.136.0/21
 23939          202.69.144.0/24
 23939          202.69.145.0/24
 23939          202.69.146.0/24
 23939          202.69.147.0/24
 23939          202.69.148.0/24
 23939          202.69.149.0/24
 23939          202.69.150.0/24
 23939          202.69.151.0/24
 23939          202.69.152.0/24
 23939          202.69.153.0/24
 23939          202.69.154.0/24
 23939          202.69.155.0/24
 23939          202.69.156.0/24
 23939          202.69.157.0/24
 23939          202.69.158.0/24
 23939          202.69.159.0/24
 17639          202.69.160.0/24
 17639          202.69.161.0/24
 17639          202.69.162.0/24
 24551          202.69.163.0/24
 17639          202.69.164.0/22
 17639          202.69.168.0/22
 17639          202.69.172.0/22
 17639          202.69.173.0/24
 17639          202.69.174.0/24
 17639          202.69.176.0/22
 17639          202.69.178.0/24
 17639          202.69.180.0/22
 17639          202.69.181.0/24
 17639          202.69.184.0/22
 17639          202.69.188.0/22
 17639          202.69.190.0/24
 18001          202.69.192.0/20
 18001          202.69.194.0/23
  9219          202.69.216.0/24
  9219          202.69.219.0/24
  2914          202.69.224.0/20
 18779          202.69.240.0/21
 21321          202.69.240.0/24
 18779          202.69.248.0/21
 17623          202.70.0.0/19
 17882          202.70.32.0/24
 17882          202.70.33.0/24
 17882          202.70.34.0/24
 17882          202.70.35.0/24
 17882          202.70.36.0/24
 17882          202.70.37.0/24
 17882          202.70.38.0/24
 55408          202.70.39.0/24
 17882          202.70.40.0/24
 17882          202.70.41.0/24
 17882          202.70.42.0/24
 17882          202.70.43.0/24
 17882          202.70.44.0/24
 17882          202.70.45.0/24
 55408          202.70.46.0/24
 17882          202.70.47.0/24
 18004          202.70.48.0/22
 18004          202.70.48.0/24
 18004          202.70.49.0/24
 18004          202.70.50.0/24
 18004          202.70.51.0/24
 18004          202.70.52.0/23
 18004          202.70.52.0/24
 18004          202.70.53.0/24
 18004          202.70.54.0/23
 18004          202.70.54.0/24
 18004          202.70.55.0/24
 18004          202.70.56.0/21
 18004          202.70.56.0/22
 18004          202.70.56.0/23
 18004          202.70.56.0/24
 18004          202.70.57.0/24
 18004          202.70.58.0/24
 18004          202.70.59.0/24
 18004          202.70.60.0/22
 18004          202.70.60.0/24
 18004          202.70.61.0/24
 18004          202.70.62.0/24
 18004          202.70.63.0/24
 23752          202.70.64.0/19
 23752          202.70.64.0/21
 23752          202.70.64.0/24
 23752          202.70.65.0/24
 23752          202.70.66.0/24
 23752          202.70.67.0/24
 23752          202.70.68.0/24
 23752          202.70.70.0/24
 23752          202.70.71.0/24
 23752          202.70.72.0/21
 23752          202.70.72.0/24
 23752          202.70.74.0/24
 23752          202.70.75.0/24
 23752          202.70.78.0/24
 23752          202.70.80.0/24
 23752          202.70.81.0/24
 23752          202.70.82.0/24
 23752          202.70.84.0/24
 23752          202.70.85.0/24
 23752          202.70.86.0/24
 23752          202.70.87.0/24
 23752          202.70.88.0/21
 23752          202.70.88.0/24
 23752          202.70.89.0/24
 58456          202.70.91.0/24
 23752          202.70.92.0/24
 23752          202.70.94.0/24
 23752          202.70.95.0/24
 23657          202.70.112.0/20
 23657          202.70.112.0/21
 23657          202.70.112.0/24
 23657          202.70.115.0/24
 23657          202.70.116.0/24
 23657          202.70.119.0/24
 23657          202.70.120.0/21
 23657          202.70.120.0/24
 23657          202.70.121.0/24
 23657          202.70.123.0/24
 23657          202.70.124.0/24
 23657          202.70.125.0/24
 23657          202.70.126.0/24
 23657          202.70.127.0/24
 45212          202.70.128.0/24
 55411          202.70.129.0/24
 23977          202.70.130.0/24
 55296          202.70.131.0/24
 45719          202.70.132.0/23
 45719          202.70.132.0/24
 45719          202.70.133.0/24
 45298          202.70.134.0/23
 46034          202.70.136.0/24
 24130          202.70.137.0/24
 46035          202.70.138.0/24
 38068          202.70.139.0/24
 55373          202.70.140.0/24
 38216          202.70.141.0/24
 58414          202.70.142.0/24
 18108          202.70.143.0/24
 17990          202.70.160.0/23
 17990          202.70.160.0/24
 17990          202.70.161.0/24
 55649          202.70.162.0/24
 17990          202.70.163.0/24
 17990          202.70.164.0/24
 17990          202.70.165.0/24
 17990          202.70.166.0/24
 17990          202.70.167.0/24
 17990          202.70.168.0/24
 17990          202.70.169.0/24
 17990          202.70.170.0/24
 17990          202.70.171.0/24
 17990          202.70.172.0/24
 17990          202.70.173.0/24
 55649          202.70.174.0/24
 17990          202.70.175.0/24
 23775          202.70.176.0/20
  7522          202.70.208.0/20
 18129          202.70.224.0/19
 56209          202.71.0.0/24
 56209          202.71.2.0/24
 56209          202.71.3.0/24
 56209          202.71.4.0/24
 56209          202.71.5.0/24
 56209          202.71.6.0/24
 56209          202.71.7.0/24
 56209          202.71.8.0/24
 56209          202.71.9.0/24
 56209          202.71.10.0/24
 56209          202.71.11.0/24
 56209          202.71.12.0/24
 56209          202.71.13.0/24
 56209          202.71.14.0/24
 56209          202.71.15.0/24
 56209          202.71.16.0/24
 56209          202.71.17.0/24
 56209          202.71.18.0/24
 56209          202.71.19.0/24
 56209          202.71.20.0/24
 56209          202.71.21.0/24
 56209          202.71.22.0/24
 56209          202.71.23.0/24
 56209          202.71.24.0/24
 56209          202.71.25.0/24
 56209          202.71.26.0/24
 56209          202.71.27.0/24
 56209          202.71.28.0/24
 56209          202.71.29.0/24
 56209          202.71.30.0/24
 56209          202.71.31.0/24
 58650          202.71.48.0/20
  7671          202.71.64.0/19
 17971          202.71.96.0/20
 17971          202.71.96.0/24
 17971          202.71.98.0/24
 17971          202.71.99.0/24
 17971          202.71.100.0/24
 17971          202.71.101.0/24
 17971          202.71.102.0/24
 17971          202.71.103.0/24
 17971          202.71.104.0/24
 17971          202.71.105.0/24
 17971          202.71.106.0/24
 17971          202.71.107.0/24
 17971          202.71.108.0/24
 17971          202.71.109.0/24
 17971          202.71.110.0/24
 17971          202.71.111.0/24
 24128          202.71.112.0/22
 24128          202.71.116.0/22
 24128          202.71.120.0/22
 24128          202.71.124.0/22
 17447          202.71.128.0/24
 17447          202.71.129.0/24
 17447          202.71.130.0/24
 17447          202.71.131.0/24
 17447          202.71.132.0/24
 17447          202.71.133.0/24
 17447          202.71.134.0/24
 17447          202.71.135.0/24
 17447          202.71.136.0/22
 17447          202.71.136.0/24
 17447          202.71.137.0/24
 17447          202.71.138.0/24
 17447          202.71.139.0/24
 17447          202.71.140.0/22
 17447          202.71.140.0/24
 17447          202.71.141.0/24
 17447          202.71.143.0/24
 17447          202.71.144.0/23
 17447          202.71.144.0/24
 17447          202.71.145.0/24
 17447          202.71.146.0/24
 17447          202.71.147.0/24
 17447          202.71.148.0/24
 17447          202.71.149.0/24
 17447          202.71.150.0/24
 17447          202.71.151.0/24
 17447          202.71.152.0/24
 17447          202.71.153.0/24
 17447          202.71.154.0/24
 17447          202.71.155.0/24
 17447          202.71.156.0/24
 17447          202.71.157.0/24
 17447          202.71.158.0/24
 17447          202.71.159.0/24
  4802          202.71.160.0/24
  7604          202.71.162.0/24
  9543          202.71.163.0/24
